KPI,lag_t,beta_2,t_value,p_value,adj_r2
化石燃料使用量,4,0.0032429540101288146,1.5136922504910164,0.15403141500105869,0.09314479833032041
化石燃料使用量,5,0.0012739605838960602,0.47591456878597993,0.642682259479254,-0.06705287976436702
化石燃料使用量,6,0.001594996130822156,0.6607292319316934,0.5223827425479437,-0.09516257073835321
化石燃料使用量,7,-7.36474593758664e-07,-0.0002764160596090522,0.9997848883904997,-0.15755777086158185
化石燃料使用量,8,0.000598307256435371,0.19666014337752885,0.8484626938446739,-0.19259143542958035
化石燃料使用量,9,0.0024929249109076398,0.7772292442060402,0.4593871490510161,-0.13471579715651183
化石燃料使用量,10,0.0036482858513639865,0.8853205511457846,0.40536710292049666,-0.11572227891759179
化石燃料使用量,11,0.007810102627077441,1.667917359255858,0.14637699062094525,0.13498560189375874
化石燃料使用量,12,-0.007579147203270905,-1.974332283335216,0.10533872532639957,0.2870086700774749
化石燃料使用量,13,0.005252073823798369,1.0558063291193966,0.3506051890327782,-0.05832246457504375
化石燃料使用量,14,-0.0064125168688878055,-2.0467624992920266,0.13317769030301443,0.3049828798493376
化石燃料使用量,15,0.003835645425320179,6.562802266625176,0.022439284846842062,0.9489795595831421
危機管理訓練実施回数（年間）,0,-0.004397370332547961,-1.5573599164039147,0.137805293989031,0.02764638158018251
危機管理訓練実施回数（年間）,1,-0.004496105755640312,-1.4982044318327756,0.15354917198933116,0.019979210879372045
危機管理訓練実施回数（年間）,2,0.0019179056230049195,0.5009626893802556,0.6236684229720637,-0.11460809510340231
危機管理訓練実施回数（年間）,3,0.0035762276385441555,1.18792998960173,0.254624224693297,-0.037939728666340544
危機管理訓練実施回数（年間）,4,-0.002819649897130006,-0.879925636701528,0.3948750439887828,-0.006729459064513943
危機管理訓練実施回数（年間）,5,0.0017339343956936392,0.6135024347693917,0.5509963965752183,-0.05412978862265927
危機管理訓練実施回数（年間）,6,-0.002516785063672756,-0.8485931862639648,0.41419305738250534,-0.06866705531708672
危機管理訓練実施回数（年間）,7,0.0033827364233256197,1.0061155308390062,0.3380841728318037,-0.051152888039303956
危機管理訓練実施回数（年間）,8,-8.75620256318415e-05,-0.021153558566272237,0.9835847219080524,-0.19765674737190753
危機管理訓練実施回数（年間）,9,0.0033945212610675367,0.6546616509395402,0.5310528911351022,-0.15834331919774192
危機管理訓練実施回数（年間）,10,0.0059046859952929815,1.0282224845449222,0.33805775610302025,-0.07785657243859023
危機管理訓練実施回数（年間）,11,0.004007572790911819,0.5811619646065415,0.5822885843674696,-0.19861349246975557
危機管理訓練実施回数（年間）,12,0.010053841127407396,1.330985673062017,0.2406555718134855,0.06310760486197586
危機管理訓練実施回数（年間）,13,-0.012142222239746071,-2.036107770057853,0.11143569008975258,0.3354767141372502
危機管理訓練実施回数（年間）,14,-0.0071188351917455366,-0.9030387043540006,0.43306808149861664,-0.30957154685991695
危機管理訓練実施回数（年間）,15,-0.005560526441679784,-1.3202343781227166,0.31759840641980697,0.38565355261890244
反贈賄研修受講率,0,0.03442560192469701,2.566678905979919,0.020010518837892212,0.19923451088404032
反贈賄研修受講率,1,-0.005409169669434978,-0.3698069436883382,0.7163755195091783,-0.10803572763316338
反贈賄研修受講率,2,0.01210875340156446,0.8652021190831439,0.40055402789474437,-0.07938958420652664
反贈賄研修受講率,3,0.008478818083134516,0.615741277757103,0.5479457120174545,-0.11243624716912759
反贈賄研修受講率,4,0.007966713016765041,0.6332756136199417,0.5375356945838838,-0.03476779212544323
反贈賄研修受講率,5,0.00259933890080892,0.2092125626465926,0.8377918133671977,-0.08324191399719671
反贈賄研修受講率,6,-0.0007081394648918195,-0.04772950913548016,0.9627873738467937,-0.13839113535623881
反贈賄研修受講率,7,0.002262680627247006,0.14204979698689663,0.8898618068230435,-0.1552267464465602
反贈賄研修受講率,8,0.007892798211502426,0.47824823469229355,0.6438766831074442,-0.16803251594935653
反贈賄研修受講率,9,-0.027631795944418704,-1.6388561519190965,0.13987578504135478,0.08634390555982485
反贈賄研修受講率,10,0.02776950159653356,1.6007920082948066,0.15345650505845965,0.09181502252171225
反贈賄研修受講率,11,-0.02985736152248853,-1.600766885866054,0.16054685414787115,0.1128114457282069
反贈賄研修受講率,12,0.024017987406200578,1.1686824126221997,0.2952148654712691,0.0033978833171750544
反贈賄研修受講率,13,-0.006608931973616297,-0.25096713139914856,0.8142043437981558,-0.3322793842203242
反贈賄研修受講率,14,0.009627276878876684,0.39795521932668054,0.71729062132621,-0.5820328862858895
反贈賄研修受講率,15,-0.001013498702157493,-0.0796692696359318,0.9437544987455959,-0.14611783988531224
取締役会自己評価実施率,0,0.018309060580771808,1.143134560941464,0.268826297943436,-0.03176816668772697
取締役会自己評価実施率,1,-0.0002630427685641097,-0.015618412377686852,0.9877319162148275,-0.11748943025870373
取締役会自己評価実施率,2,0.007119068196767652,0.4490702080440136,0.659801048414279,-0.1182228107935046
取締役会自己評価実施率,3,-0.0031404750835916317,-0.1725630882372914,0.8654646942849236,-0.1401373234065464
取締役会自己評価実施率,4,-0.012339348662250074,-0.9213913424953997,0.37362938073100926,-0.0012997725258492299
取締役会自己評価実施率,5,-0.004443644679757667,-0.307863808659072,0.7634640910299321,-0.07867329705819515
取締役会自己評価実施率,6,-0.012161982467984035,-0.8164324370183574,0.43157863838312294,-0.07357214113313515
取締役会自己評価実施率,7,0.02561759993331416,1.9397809053042354,0.0811103780664486,0.15891970498534802
取締役会自己評価実施率,8,-0.02137679782909563,-1.3664894800602576,0.20494882788189825,0.008083599993844226
取締役会自己評価実施率,9,0.01965204673065242,1.084786342065591,0.30962161383117404,-0.06390381898122177
取締役会自己評価実施率,10,0.0025608584345521643,0.11794281683051354,0.9094259549608859,-0.23818954811754556
取締役会自己評価実施率,11,0.004262934999879286,0.17121983625664344,0.8696793261436091,-0.2599292266616853
取締役会自己評価実施率,12,-0.020965048756042888,-1.0468829449815051,0.34309918595126254,-0.04071946231517809
取締役会自己評価実施率,13,0.0022962720906065034,0.0800366742337381,0.9400524699202418,-0.3510938895954965
取締役会自己評価実施率,14,-0.0037055355844701487,-0.12683198424195088,0.9070968401824528,-0.6566643071873879
取締役会自己評価実施率,15,0.018207521129929325,1.3303655229253672,0.31481530332808105,0.3900296743842846
取締役会議出席率,0,0.06941836450146394,7.452883969696023,9.44452815086399e-07,0.7396346559499678
取締役会議出席率,1,-0.012776569319996847,-0.6508912254290614,0.5243549776448356,-0.08867963326661688
取締役会議出席率,2,0.005394915814995625,0.2729687823368359,0.7885994789089883,-0.1276549154068256
取締役会議出席率,3,0.002562141425788253,0.14151280182382495,0.8894810087072723,-0.140930387993478
取締役会議出席率,4,-0.0011744164573991786,-0.07510890692601044,0.9412715747545848,-0.0662267346463401
取締役会議出席率,5,0.004337011196579421,0.2739121924792758,0.7888099841857403,-0.08043778233966381
取締役会議出席率,6,-0.010851762890667109,-0.5468422355012352,0.5954060989963534,-0.10849238708555342
取締役会議出席率,7,0.0003977190134888416,0.018519120370771223,0.9855890160957503,-0.15751808171828752
取締役会議出席率,8,-0.015399873906283883,-0.6864776328452948,0.5097098146624517,-0.13812272849857465
取締役会議出席率,9,-0.005881644651647904,-0.22835039705910243,0.8251025370340921,-0.2124959047398538
取締役会議出席率,10,0.005036476997007017,0.19015073685018513,0.8545877888432729,-0.2342746628371053
取締役会議出席率,11,-0.01313764673229583,-0.4793472776605415,0.6486626944034598,-0.21938804945541657
取締役会議出席率,12,-0.02485160953888002,-0.7621247396668026,0.48037153336416294,-0.13678137313356342
取締役会議出席率,13,0.04496226711995033,1.8548755087393274,0.13721227442945813,0.27249720513145725
取締役会議出席率,14,-0.006012013845435746,-0.16881364476896643,0.8766834404112984,-0.6498747993710456
取締役会議出席率,15,0.010275055746251696,0.8074261329512485,0.504183239491921,0.13289405257722264
取締役報酬総額,0,0.0017750051502621288,0.5919034712894691,0.5617052372962656,-0.08864253608314976
取締役報酬総額,1,-0.006116065423887785,-2.0587009018744866,0.05618847166527812,0.11651926397741463
取締役報酬総額,2,0.004561824932644893,1.491367283144094,0.15659447434839796,0.01308212733429992
取締役報酬総額,3,-0.004332094151610961,-1.4145632353519564,0.1790510493227902,0.0003197044701871432
取締役報酬総額,4,0.00236515821995981,0.8172917154089906,0.42848661519841114,-0.014559354474845243
取締役報酬総額,5,-0.0016922710434439296,-0.5567032219012278,0.5879623703404024,-0.05982150721541779
取締役報酬総額,6,0.003710366162225676,1.2635423599012676,0.23251681630124515,0.005687548694362499
取締役報酬総額,7,-0.00029917328049438663,-0.0903387555063102,0.9298018860651878,-0.15661385664173544
取締役報酬総額,8,-0.0009151635849465288,-0.2520992140424935,0.8066270974776103,-0.18931785799857126
取締役報酬総額,9,0.004211703153292567,0.8605274765688875,0.41454238455075454,-0.1170051012953639
取締役報酬総額,10,0.0017203940232910463,0.30545153352066784,0.7689052738962259,-0.22433139719698425
取締役報酬総額,11,-0.004495783107341095,-0.7630696149506581,0.47434511068946505,-0.1540860058377902
取締役報酬総額,12,0.00476047343175646,0.7213092204956433,0.5030273473819722,-0.1492497188098727
取締役報酬総額,13,0.0022737666191016918,0.3133961284957065,0.769641594364971,-0.32082569395562843
取締役報酬総額,14,6.034691966665291e-05,0.009337213398841599,0.9931362989112871,-0.6654991343317525
取締役報酬総額,15,-0.0027742973212697484,-0.8709993176316676,0.47559078442847225,0.166433290448337
地域社会支援投資額,0,0.0007723368690346118,0.5534017121999409,0.587193498279337,-0.09141639289040326
地域社会支援投資額,1,-0.0016563950784620458,-1.3042480863167816,0.21060029136360126,-0.010114669798637177
地域社会支援投資額,2,-0.0001743381693939894,-0.1405715073221533,0.8900787793104685,-0.13176556150536567
地域社会支援投資額,3,-0.002072876017400242,-1.8692966695650255,0.08264338759995729,0.08565070028459887
地域社会支援投資額,4,0.0010612493945585996,1.0304343909018123,0.3215969691581268,0.013855452104821642
地域社会支援投資額,5,-0.0024896514246340005,-2.940612955321225,0.01235789193220329,0.36813158794481116
地域社会支援投資額,6,0.0018322223810877166,1.8357337826974016,0.093552211256735,0.12839478898963974
地域社会支援投資額,7,-0.0012746726651138849,-0.9434491022305553,0.3676863227184557,-0.06294541163239198
地域社会支援投資額,8,0.0009375891509460768,0.65225083368094,0.5305431782611263,-0.14365554995433039
地域社会支援投資額,9,0.0005497969085894248,0.3427930442832974,0.7405872921914296,-0.20273273828196237
地域社会支援投資額,10,-2.479111603276036e-05,-0.014675406548256583,0.9887006514067957,-0.24061192784697072
地域社会支援投資額,11,0.0012691895412487194,0.6448905985059307,0.542853747059292,-0.1840163997965678
地域社会支援投資額,12,-0.004516802198603996,-1.244537289155191,0.2684562722915077,0.03125496391217164
地域社会支援投資額,13,0.0016075175218262447,0.2803637950739757,0.7931009564938835,-0.32717730825339175
地域社会支援投資額,14,-0.006828341097404986,-1.4469815881597272,0.24370284277409524,0.019065128904819373
地域社会支援投資額,15,0.003838944899242133,0.8978088313168421,0.4640363420089402,0.1805201105127563
女性比率（従業員全体）,0,-0.000121632713749667,-0.0011375972255243025,0.999111021886198,-0.1662013152411428
女性比率（従業員全体）,1,-0.003378900886714331,-0.031044773917253927,0.9757053970841366,-0.15321020832746823
女性比率（従業員全体）,2,-0.030952290424680288,-0.388976420840497,0.7031455437580124,-0.12270180958702936
女性比率（従業員全体）,3,-0.0029782996010213753,-0.03736893579170466,0.9706836376267842,-0.12494297413925959
女性比率（従業員全体）,4,-0.06486147525410234,-0.9647264389694163,0.3490377572617097,-0.05584617440004003
女性比率（従業員全体）,5,0.2752275490038218,14.163536771849815,7.668230417192316e-11,0.9131993219530266
女性比率（従業員全体）,6,-0.05102911891115618,-0.7404796586680156,0.4697368397504943,-0.08047911501251215
女性比率（従業員全体）,7,0.05802260998837808,0.832683234947831,0.4180844996846559,-0.08318715819808986
女性比率（従業員全体）,8,-0.019965712986418003,-0.3117797476240208,0.7598026854623084,-0.13468391294896254
女性比率（従業員全体）,9,0.0005823970263239553,0.010463821299037744,0.9918101074689363,-0.06668043952701286
女性比率（従業員全体）,10,-0.020922591093768483,-0.3570645610676183,0.7272438891747933,-0.07576348173135616
女性比率（従業員全体）,11,-0.03095985295210428,-0.4187929714174727,0.6834280162216148,-0.12075718227621368
女性比率（従業員全体）,12,0.003580820888054949,0.04584706606645515,0.9643347879689851,-0.15731451757974657
女性比率（従業員全体）,13,0.04000936044829892,0.49296576405291304,0.6338404814157155,-0.16622621084976452
女性比率（従業員全体）,14,-0.07577907920890181,-0.7641061141185937,0.466740441005127,-0.13738966010823406
女性比率（従業員全体）,15,0.05569450267196008,0.5723426421930946,0.584994376685229,-0.1851873749087798
女性比率（従業員全体）,16,-0.15372309010277763,-1.9594393525938838,0.09777111255620359,0.22794990053119468
女性比率（従業員全体）,17,0.00426941732067565,0.02464052570728521,0.9812948545327967,-0.2686835969162571
女性比率（従業員全体）,18,0.08922068781636365,0.7397869874410563,0.5004951737192739,-0.19038739444566155
女性比率（従業員全体）,19,0.08831358323412075,0.8256022911385973,0.4695586770932785,-0.35718617620957893
女性比率（従業員全体）,20,0.015915209132607674,0.27882432666655166,0.8065651381489496,-0.1067347139016479
女性管理職比率,0,-0.05446612263069663,-0.6945035657537687,0.5031820795057287,-0.14351052632948136
女性管理職比率,1,0.05526665806457681,0.8518892059032319,0.4124383024764422,-0.08626948549659419
女性管理職比率,2,0.14716916936437083,2.4024610112271625,0.03336855155116336,0.2125500849063413
女性管理職比率,3,-0.005274665574477422,-0.07638497512539906,0.9402758740112267,-0.15277831325052205
女性管理職比率,4,0.001529902620131655,0.03275697315242995,0.9743308247305476,-0.1347482495078558
女性管理職比率,5,-0.058012223017877396,-1.4130254610543416,0.17806219459100825,0.00711466632905311
女性管理職比率,6,-0.016116270046236773,-0.4397154317203449,0.666024696359734,-0.103923038745521
女性管理職比率,7,0.106693967816363,3.519707324875672,0.00262925516230476,0.3572849319309521
女性管理職比率,8,-0.009289366157764326,-0.25164612598712616,0.8045182575165349,-0.1131009687337794
女性管理職比率,9,-0.011203852252469143,-0.3010749297827936,0.7674905844792532,-0.12644928368298602
女性管理職比率,10,-0.006813598117728406,-0.19564386575869294,0.8477000825732086,-0.1394471061847089
女性管理職比率,11,-0.026547517280929286,-0.9139076194669148,0.37740430252633217,-0.002293809065704977
女性管理職比率,12,0.00137822749619166,0.043927212041778636,0.9656849206933438,-0.08701823699504563
女性管理職比率,13,-0.018565552493655275,-0.5546687764620487,0.5902208499777208,-0.10764726631247679
女性管理職比率,14,0.015401920358842035,0.4432923877045977,0.6669907053100057,-0.13524920855193123
女性管理職比率,15,0.014103561851877833,0.404707393874096,0.6951423834761027,-0.17630902827890238
女性管理職比率,16,0.012795875321040137,0.2641924539364302,0.7983101176654611,-0.20984340970325555
女性管理職比率,17,0.007881456022189353,0.15252497661809492,0.8830762027477538,-0.23654056648075095
女性管理職比率,18,-0.058597278616973066,-1.7248120555834991,0.13532166018902583,0.1535898026776542
女性管理職比率,19,-0.0815364286506487,-0.8610511556662498,0.4285597079103832,-0.10498802130454221
女性管理職比率,20,0.05009437136488242,0.8905769808161779,0.4234821356568637,-0.129331662605074
安全衛生研修受講率,0,0.043335238009116865,4.978977324830304,0.00011450843566548346,0.5480203050056498
安全衛生研修受講率,1,-0.004333192716597934,-0.3175653114513802,0.7549214077772693,-0.11050696098943469
安全衛生研修受講率,2,0.006720838219686045,0.4991970873372717,0.6248822395241469,-0.11473716869781048
安全衛生研修受講率,3,0.0058311098574320075,0.45501706435778944,0.656073148112726,-0.12591172852372856
安全衛生研修受講率,4,-0.0015457924777509836,-0.1400868596385188,0.8907385538332819,-0.06508161501026777
安全衛生研修受講率,5,0.005029956634949061,0.4541039740577499,0.6578579647450777,-0.06882610623395746
安全衛生研修受講率,6,-0.012672978172517358,-1.1062559798056932,0.29222244907965594,-0.02463174424562742
安全衛生研修受講率,7,-0.0064773032539628865,-0.5118829562279019,0.6198463172431508,-0.12800141722441283
安全衛生研修受講率,8,-0.005678991838673512,-0.4111106058197354,0.6906079922529466,-0.17563885045541117
安全衛生研修受講率,9,-0.020028153677423968,-1.4784552120353431,0.1775438361993646,0.04149277122570627
安全衛生研修受講率,10,0.004028822911221211,0.2656945788413174,0.7981295643448592,-0.22826330609042245
安全衛生研修受講率,11,-0.01894049623878551,-1.328761835675222,0.2322242581830825,0.02177502105492435
安全衛生研修受講率,12,0.005733418116601885,0.24167246086516536,0.8186326659287262,-0.2541873470919125
安全衛生研修受講率,13,0.01546123407423617,0.7582205557513084,0.4905372692911152,-0.18320233645775774
安全衛生研修受講率,14,0.023578373479575185,1.0613039213658584,0.36642196091176304,-0.2109063012766872
安全衛生研修受講率,15,0.0038602216654490557,0.3296324693213787,0.7729994263506448,-0.09050912234786246
平均勤続年数,0,0.1386049326929244,0.6829593862870805,0.5066217827706305,-0.11334928590485749
平均勤続年数,1,-0.0019057204786204296,-0.00988857982382388,0.9922497145539051,-0.13482729513617775
平均勤続年数,2,0.10385828871792774,0.5618885822342334,0.5824912341784637,-0.10185592776735186
平均勤続年数,3,-0.07051140123629934,-0.4308647270686192,0.6723150648234377,-0.104448566207761
平均勤続年数,4,0.2370123668509322,1.7886598493072956,0.0915039713496394,0.06490200516217981
平均勤続年数,5,0.0598486362145183,0.403798249335744,0.6917066405980363,-0.10623305199576927
平均勤続年数,6,0.30181638415303147,2.3729793629467033,0.031440008727810415,0.1760543882780996
平均勤続年数,7,-0.1977750407755103,-1.3772223363069034,0.1900654209413861,-0.006236007315058245
平均勤続年数,8,0.13519132609401618,1.0810222419249522,0.2993338343677729,0.0212897807625565
平均勤続年数,9,-0.14748272804308304,-0.9290403169517772,0.3711796586230426,-0.014242306843634145
平均勤続年数,10,0.11432418246344683,0.7392152225798708,0.4752553761044441,-0.08474099304871907
平均勤続年数,11,-0.20026776269895566,-1.2672636525231384,0.23377672213963077,0.0026175667818162385
平均勤続年数,12,-0.050711101882880305,-0.26540818073562045,0.7966742460613345,-0.18841476929198775
平均勤続年数,13,-0.3109094749305492,-1.9884727303998777,0.0819666002786426,0.18327153504990723
平均勤続年数,14,-0.011380825855094229,-0.05784902476985917,0.9554856126121791,-0.24005725984026505
平均勤続年数,15,-0.3801684869434243,-2.4856601183599096,0.04744020199723471,0.37623616573582674
平均勤続年数,16,0.22335971206821348,1.0457399647560979,0.3435783024535596,-0.04112796170899724
平均勤続年数,17,-0.1808008733142361,-0.7312489719256678,0.5051584630927695,-0.193684384121938
平均勤続年数,18,0.41535847093356937,15.161555167006135,0.0006229878460869574,0.9785434641962903
平均勤続年数,19,-0.20578882263247456,-1.7506389519360925,0.22211007029059468,0.545976340255024
廃プラスチック使用量削減率,0,0.0019761107194327665,0.6822308554018679,0.5042833936434653,-0.08146888178394551
廃プラスチック使用量削減率,1,0.005949880383021234,2.1334755255747475,0.04871542057376696,0.12999469743357617
廃プラスチック使用量削減率,2,-0.0001878530575775434,-0.0620047541478911,0.9513777094009421,-0.13296611433470606
廃プラスチック使用量削減率,3,-0.001123874898112883,-0.37325699186883654,0.7145481672364471,-0.13130424054308576
廃プラスチック使用量削減率,4,0.0011839911868174575,0.4280746683084716,0.6756034336219667,-0.051862377827418316
廃プラスチック使用量削減率,5,0.0014171367541900627,0.4776762128261568,0.6414637122778424,-0.06690628970683377
廃プラスチック使用量削減率,6,-0.0004758841704207333,-0.15937487985617585,0.8762621771684815,-0.13600372452657972
廃プラスチック使用量削減率,7,0.0015218111349079562,0.4454755877839683,0.6654649531855092,-0.13503321587018635
廃プラスチック使用量削減率,8,-0.003291526651070662,-0.9078088116798136,0.38764072249836234,-0.09724332706826755
廃プラスチック使用量削減率,9,-0.0008746086647197851,-0.21850262121327885,0.8325085154315897,-0.21315889784277076
廃プラスチック使用量削減率,10,-0.004045785549013798,-0.9523532945676941,0.3726361734693152,-0.09834022594376957
廃プラスチック使用量削減率,11,-0.005898319563388824,-1.6608491913422738,0.1478099532933609,0.13266186066211771
廃プラスチック使用量削減率,12,-0.001208814523681578,-0.16694180572055023,0.8739573159036922,-0.2618044658691814
廃プラスチック使用量削減率,13,0.0005078303803045525,0.09249572620101194,0.9307515757062641,-0.35036936472940505
廃プラスチック使用量削減率,14,0.006455570687866495,2.4760939358897778,0.08957925575911578,0.4527850100567967
廃プラスチック使用量削減率,15,-0.002817600034901753,-0.4896622212040299,0.672813802272394,-0.026672936833032734
廃棄物リサイクル率,0,0.007287236417234038,1.4214812919487674,0.173262757765457,0.006954579768958857
廃棄物リサイクル率,1,-0.005224745238906207,-0.9319489869336611,0.36521334544486883,-0.05996815546877321
廃棄物リサイクル率,2,0.003204717437405736,0.6313298593027377,0.5373274723634623,-0.103923243867442
廃棄物リサイクル率,3,-0.0027734619611261007,-0.48603206679032923,0.6344636925774227,-0.1236034216156503
廃棄物リサイクル率,4,-0.005838315966598935,-1.162243589523413,0.2660299299612521,0.0337157031271752
廃棄物リサイクル率,5,0.004822526489084846,0.8587196824684292,0.4073213729101651,-0.024252741809221545
廃棄物リサイクル率,6,-0.0035643464087628174,-0.5533981277768788,0.5910610665487672,-0.10778520128427438
廃棄物リサイクル率,7,-0.0028376955263948707,-0.5030849133556696,0.6257994827076724,-0.12898382786161044
廃棄物リサイクル率,8,-0.0018833246635424836,-0.296077695870058,0.7738888153980102,-0.18616280437039845
廃棄物リサイクル率,9,-0.00325153809167978,-0.48454538552034515,0.6409865842137326,-0.18560380385735753
廃棄物リサイクル率,10,0.011418674909427433,2.0738434819295803,0.07677985161330989,0.23151191981251318
廃棄物リサイクル率,11,-0.015289238567760781,-2.825603497733169,0.030131349778523924,0.4567725503239599
廃棄物リサイクル率,12,0.012106190717745637,1.9718056179394736,0.10567966438512309,0.28620883703181965
廃棄物リサイクル率,13,-0.009606369196414732,-1.2105924226762559,0.2926897891999182,0.009606293650772812
廃棄物リサイクル率,14,0.005239363288076469,0.6970338981039413,0.5359400323397312,-0.43340466199950956
廃棄物リサイクル率,15,-0.003563797381906533,-1.082093468624237,0.3923245330536125,0.27481432520138815
廃棄物排出量（一般＋産業）,0,0.0014375516162530287,0.5414353834425354,0.5952327717097221,-0.09224324291001951
廃棄物排出量（一般＋産業）,1,-0.0036995526067172043,-1.1566968497113566,0.26437497382939257,-0.031269899356880515
廃棄物排出量（一般＋産業）,2,0.0004966258459355825,0.17165289971257913,0.8660047257984512,-0.1310347922340691
廃棄物排出量（一般＋産業）,3,-0.001878100630861069,-0.573151191609983,0.5756334151516029,-0.11636744978939562
廃棄物排出量（一般＋産業）,4,-0.0019950127630236087,-0.6783936432862356,0.5094184827557544,-0.030218275295234465
廃棄物排出量（一般＋産業）,5,0.005568687655946619,1.866191576147039,0.08663468612673692,0.15736009922146532
廃棄物排出量（一般＋産業）,6,-0.004255302616308364,-1.2541630946566682,0.23577931217314116,0.0038200500755761757
廃棄物排出量（一般＋産業）,7,0.0023928806032978566,0.6529367505260203,0.5285218332494308,-0.1102259178124183
廃棄物排出量（一般＋産業）,8,-0.007209294950074843,-2.083834707065001,0.06684832491103827,0.19208888680138025
廃棄物排出量（一般＋産業）,9,-0.0028809942963030633,-0.710790067258519,0.4974103918447823,-0.14790547632931417
廃棄物排出量（一般＋産業）,10,-0.004026727384800663,-0.8349122734060249,0.43133602893795364,-0.12829181586957716
廃棄物排出量（一般＋産業）,11,-0.0026251115738134064,-0.4752653571809552,0.6514051703803583,-0.22015124021771593
廃棄物排出量（一般＋産業）,12,0.006509711838042092,1.4074081612708322,0.21832793874030762,0.091194371188003
廃棄物排出量（一般＋産業）,13,0.0017266488818261858,0.2080135190403699,0.845380424163946,-0.33877554365325024
廃棄物排出量（一般＋産業）,14,0.008890043735685058,0.9165187587812548,0.42698099479764057,-0.3012067638970515
廃棄物排出量（一般＋産業）,15,-0.0038813055278393354,-1.288534926140108,0.32650165403034814,0.3717738085328053
従業員幸福度スコア,0,0.02336045496047482,1.9216125169614053,0.07158165954622452,0.08719379923821846
従業員幸福度スコア,1,-0.016967160974447476,-1.2909715696589998,0.2150555647240254,-0.012084713146311099
従業員幸福度スコア,2,0.013195614512746237,1.0681717999040716,0.3023328897075469,-0.05314769774000827
従業員幸福度スコア,3,0.0009166801079053081,0.06777397429207545,0.9469239933304092,-0.14218765251914256
従業員幸福度スコア,4,0.018929019698551236,1.6729437196468027,0.11821730706202059,0.12227418759302189
従業員幸福度スコア,5,0.011441009103829551,0.9619930822917071,0.3550378135502156,-0.009352544360293313
従業員幸福度スコア,6,0.013780066776859341,1.1081001221800215,0.29145938529602505,-0.024289561316088948
従業員幸福度スコア,7,-0.002665159319763963,-0.19016509156859693,0.8529846104259917,-0.1533868144137236
従業員幸福度スコア,8,-0.012572588652539109,-0.777301125181389,0.45692533554382886,-0.12236833557732374
従業員幸福度スコア,9,-0.001437976850492892,-0.07715210938161109,0.9403972239487883,-0.21949156845657947
従業員幸福度スコア,10,-0.014625154429701262,-0.6235662793598759,0.5526808517506836,-0.1753613112807284
従業員幸福度スコア,11,-0.003858337301734573,-0.1217574116553898,0.9070666660364402,-0.2629647421994312
従業員幸福度スコア,12,-0.02269111138676442,-0.7148320684527437,0.5066906555047005,-0.15118956120326454
従業員幸福度スコア,13,0.05905440458086973,2.7541153450044384,0.051157697355803854,0.5327613482741586
従業員幸福度スコア,14,0.0032224679270346085,0.05695081852905657,0.9581653024508371,-0.6637488037870645
従業員幸福度スコア,15,0.009297800536441657,0.538524352520516,0.6441337498168813,-0.004149256296869019
従業員数（連結）,0,0.00313579508526415,0.45572962573663145,0.6543518242732607,-0.09766791929877594
従業員数（連結）,1,-0.0014127151532977002,-0.1701986425177892,0.8669874319478578,-0.11548690779943649
従業員数（連結）,2,-0.0034491015263587495,-0.44286694409312216,0.6641819390895182,-0.11862995647227548
従業員数（連結）,3,-0.006359946433251949,-0.8107230083696866,0.43109155559999124,-0.0913268022422642
従業員数（連結）,4,0.00936895571669167,1.378196669003874,0.19140137469129,0.06929552507931269
従業員数（連結）,5,-0.006247942567936465,-0.8229944728365025,0.42656393531798464,-0.029106818697364423
従業員数（連結）,6,0.011140606834971225,1.3783837871255757,0.1954729612617451,0.029073464353891354
従業員数（連結）,7,-0.014046420499647546,-1.6065125998676228,0.13924153269813452,0.07990734495870178
従業員数（連結）,8,0.008841703792826491,0.8684252901838498,0.4077219534794584,-0.10511247505230781
従業員数（連結）,9,-0.011806685505343487,-1.147711931189548,0.2842484945952321,-0.04786274719286521
従業員数（連結）,10,0.003926885684366244,0.30578055674499605,0.7686650137676132,-0.22429668588670215
従業員数（連結）,11,-0.011460993427825054,-0.940891351999786,0.383080543541561,-0.10329798634536491
従業員数（連結）,12,-0.012920762730006054,-1.009754210566606,0.3589527400536672,-0.05392127629523413
従業員数（連結）,13,0.024245826255451824,1.1356355714227482,0.31953764355028036,-0.023321375659456134
従業員数（連結）,14,0.011981042654338723,0.8861179501406533,0.44081955310100723,-0.32004543443933287
従業員数（連結）,15,0.011572312750946081,1.7061080887050384,0.23010729299613783,0.5317447141226319
排出権取得量,0,0.00019139755674091406,0.4565938950921032,0.6537427729547791,-0.09761762410367725
排出権取得量,1,-0.00014269651940033583,-0.33003930180500896,0.7456520441868287,-0.10995007019623193
排出権取得量,2,-0.00024907610575973586,-0.6157260479363706,0.5473051688083261,-0.10532001113196188
排出権取得量,3,0.0008679711786622192,2.7135387695288653,0.016804971521190967,0.2512449359600757
排出権取得量,4,-0.0002632541019761672,-0.7844881842152334,0.4468138702284301,-0.018474697333286105
排出権取得量,5,0.0003747486372146795,0.9639649283771152,0.3540879818772865,-0.009056067978215676
排出権取得量,6,-0.0007657793839415907,-2.3342554193812775,0.03957111289206741,0.23855021742054872
排出権取得量,7,0.0006296226515555069,1.7919150331620108,0.10340438115017923,0.12378977399303592
排出権取得量,8,-0.0004983872285968848,-1.0251117078854535,0.33207290107968257,-0.07249061928667788
